Nummer;Text_vorher;NOM;Text_danach;Dateiname;Textsorte;Periode;Sprachraum;Jahr;Jahrzehnt;Periode_dreissig;Erstglied;Lemma;Nicht-native_Basis;Hapax_Legomenon;Simplexbasis;Majuskel;Adj;mit_ADJ;Prep_NOM;Genitiv;NOM_V;Prep;Det;Numerus;Anmerkung;Praefix
43018;ifft beschreibet/ auch das Sehen Gottes im ewigen ;Leben; mit sich bringet. Dieses geschicht nun hier im La;SERM_P2_OMD_1706_GedaechtnisPredigtRAW.txt;SERM;P2;OMD;1706;1705;1680-1710;NA;Leben;NEIN;NEIN;JA;JA;ewig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
43044;ehen haben? Soltest du wol dermahleinst ins ewige ;Leben; aufgenommen werden? So werden noch jetzo die Glau;SERM_P2_OMD_1706_GedaechtnisPredigtRAW.txt;SERM;P2;OMD;1706;1705;1680-1710;NA;Leben;NEIN;NEIN;JA;JA;ewig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
42295; dem Volcke GOttes noch kuenfftige Ruhe im ewigen ;Leben; abgebildet hat: Heb. 4/ 9. also hat das Antheil a;SERM_P2_NoD_1715_SeeligkeitRAW.txt;SERM;P2;NoD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;ewig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
42310;Gerechten/ stehen auf zum guten Theil/ zum ewigen ;Leben;/ Dan. 12/ 21. oder zur Aufferstehung des Lebens. ;SERM_P2_NoD_1715_SeeligkeitRAW.txt;SERM;P2;NoD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;ewig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
42354;5. Hiedurch ist abgebildet worden/ dass im ewigen ;Leben; gewisse Staffeln der Herrlichkeit seyn sollen/ an;SERM_P2_NoD_1715_SeeligkeitRAW.txt;SERM;P2;NoD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;ewig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
42346; aufstehen solten/ so solte doch in diesem ewigen ;Leben; ein Unterscheid der Theile seyn. Alle Israeliten ;SERM_P2_NoD_1715_SeeligkeitRAW.txt;SERM;P2;NoD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;ewig;JA;NEIN;KEIN;NEIN;in;s;SG;NA;NA
41744;der nunmehro Seelige Herr Daniel Bandero/ mein im ;Leben; gewesener Hertz-geliebtester und Hoch-geschaetzte;SERM_P2_NoD_1715_KlugheitRAW.txt;SERM;P2;NoD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
42427;aben die Seeligkeit der Glaeubigen/ die sie I. Im ;Leben; II. Im Tode und zum III. in Ewigkeit geniessen.;SERM_P2_NoD_1715_SeeligkeitRAW.txt;SERM;P2;NoD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
43394; nicht schlechter zu wohnen begehrten, als sie im ;Leben; gepflogen. Aber das ist eben nicht, was wir der C;SERM_P2_OMD_1715_BeerdigungRAW.txt;SERM;P2;OMD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
43510;Christliche Aufrichtigkeit stellten Ihn in seinem ;Leben; als einen Tempel GOttes dar, welcher von Ihm durc;SERM_P2_OMD_1715_BeerdigungRAW.txt;SERM;P2;OMD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
43492;gefaelligen Wandel alle Bau-Materialien in diesem ;Leben; also zu bereiten, dass ich, wenn mich nun mein GO;SERM_P2_OMD_1715_BeerdigungRAW.txt;SERM;P2;OMD;1715;1715;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;s;SG;NA;NA
8075;ern/ so verfaellet das Gut auf die Eltern noch im ;Leben;.       [Wie abgesonderter Kinder Erbgut vererbet ;LEGA_P2_NoD_1724_StadtRechtRAW.txt;LEGA;P2;NoD;1724;1725;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
8087;dertes Kind/ oder derselben Leibes Erben/ mehr im ;Leben;/ so faellet das Gut auf die Eltern.       [Wie ei;LEGA_P2_NoD_1724_StadtRechtRAW.txt;LEGA;P2;NoD;1724;1725;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
11992;wegen des Ehebruchs/ und weit sein Bruder noch im ;Leben; war/ oder aber ob nimiam propinquitatem sanguinis;LEGA_P2_WMD_1733_HeyrathenRAW.txt;LEGA;P2;WMD;1733;1735;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
11951;pe, ihr zuwieder/ oder sie zu aengstigem in ihrem ;Leben;) gehoeren? und also zwo Ursachen dieses Verbots v;LEGA_P2_WMD_1733_HeyrathenRAW.txt;LEGA;P2;WMD;1733;1735;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
43634;der seel. Arnd spricht, bey uns in das geistliche ;Leben; verwandelt werden, dass es recht lebendige Wurtze;SERM_P2_OMD_1734_EvangelischRAW.txt;SERM;P2;OMD;1734;1735;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;geistlich;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
21664;und erkennen, wie er ist. Nun entstehet in diesem ;Leben; alle unser Vergnuegen, Freude und Wollust aus dem;NARR_P2_OMD_1738_LebensBeschreibungRAW.txt;NARR;P2;OMD;1738;1735;1710-1740;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;s;SG;NA;NA
7384;erren hat es bekannter massen gefallen, Unsern im ;Leben; allergnädigsten König und Herrn, den allerdurchla;berlinische_nachrichten_1740_2_fin.txt;NEWS;P2;NoD;1740;1745;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
10762;en vor weise gehalten worden, haben sich in ihrem ;Leben;, in ihren wichtigsten Unternehmungen, wenn es ihr;HUMA_P2_WOD_1740_PoesieRAW.txt;HUMA;P2;WOD;1740;1745;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
9440;en Schulden       Die Erde tragen mag/ und in dem ;Leben; dulden.       Dass sie vor Rachgier nicht vom Abg;DRAM_P2_WOD_1748_HoelleRAW.txt;DRAM;P2;WOD;1748;1745;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
13039;errn von Kyau. Deme noch beygefüget die in seinem ;Leben; geführte sinnreiche Discourse und spaßhaffte Sche;loerrach_1749_1_fin.txt;NEWS;P2;WOD;1749;1745;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;POSTNOM;NEIN;in;s;SG;NA;NA
49873;eschichten wahrhaft/ in Staats-Wesen nutzlich/ in ;Leben; gerecht/ in Umgang wohlstaendig/ in Glueck das Si;SERM_P3_OOD_1751_ElisabethaRAW.txt;SERM;P3;OOD;1751;1755;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;KEIN;SG;NA;NA
48855;m herrschen kommt, wie es denn in einem gottlosen ;Leben; so ist! Wer Suende thut, der ist der Suenden Knec;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;gottlos;JA;NEIN;KEIN;NEIN;in;u;SG;NA;NA
49141;nsgerechtigkeit, welche auch in einem gottseligen ;Leben; glaenzet. Durch die Erkaenntnis und suesse Erfahr;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;gottselig;JA;NEIN;KEIN;NEIN;in;u;SG;NA;NA
49042;Truebsalen, davon die Menschen in ihren irdischen ;Leben; geplaget und gemartert werden, zwar grossentheils;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;irdisch;JA;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
49152;nser Text stehet, durch den Wandel in einem neuen ;Leben;, bezeichnet. Weit davon entfernet, dass er die ev;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;neu;JA;NEIN;KEIN;NEIN;in;u;SG;NA;NA
48948;"r Handlungen; wo sind aber die in einem ruchlosen ";Leben;? Ein gut Gewissen gruendet sich auf das Bewusstse;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;ruchlos;JA;NEIN;KEIN;NEIN;in;u;SG;NA;NA
31107;ch einen nuetzlichen Einfluss in das buergerliche ;Leben;, und ist der Grund von den Leibrenten, Tontinen u;SCIE_P3_NoD_1761_MenschlichRAW.txt;SCIE;P3;NoD;1761;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;bürgerlich;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12152;e gar zu weltliche Melodien, (wie man im gemeinen ;Leben; sagt,) werden daher von einigen nicht gebilligt z;HUMA_P3_NoD_1762_KreuzzuegeRAW.txt;HUMA;P3;NoD;1762;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;gemein;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12864;s sollen Leute fromNASALSTRICH seyn, die in ihrem ;Leben; noch grosse Geschichten erwarten. Was wird endlic;DRAM_P3_WOD_1762_EvanderRAW.txt;DRAM;P3;WOD;1762;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
9699;r erklang. Lieblich warest du, warst holdselig im ;Leben;. So leicht war Nicht der Adler! so stark war nich;DRAM_P3_NoD_1764_SalomoRAW.txt;DRAM;P3;NoD;1764;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
11154;. Ganssbiegel! Er lacht heftig. hab ich in meinem ;Leben; einen naerrischeren Namen gehoert?         HANSWU;DRAM_P3_OOD_1764_MaegeraRAW.txt;DRAM;P3;OOD;1764;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
11177; gewesen ist.         ODOARDO. Ich habe in meinem ;Leben; nicht gehoert, dass damals, als die Roemer Gaense;DRAM_P3_OOD_1764_MaegeraRAW.txt;DRAM;P3;OOD;1764;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
47657; Segnen war eins Ihrer lieblichsten Geschaefte im ;Leben;. Segnen war Ihre taegliche ja stuendliche Sache a;SERM_P3_NoD_1765_TrauerredeRAW.txt;SERM;P3;NoD;1765;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
47627;beten den gebeugt und bewundernd an, der in Ihrem ;Leben; Ihr Gott war, der im Tode Ihr Helfer blieb und de;SERM_P3_NoD_1765_TrauerredeRAW.txt;SERM;P3;NoD;1765;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
47601;ist ist dadurch in ein neues und unaufloessliches ;Leben; uebergegangen, darin Preiss und Ehre und unvergae;SERM_P3_NoD_1765_TrauerredeRAW.txt;SERM;P3;NoD;1765;1765;1740-1770;NA;Leben;NEIN;NEIN;JA;JA;unauflöslich;JA;NEIN;KEIN;NEIN;in;u;SG;NA;NA
12409;r im Merklichen - - Allein Eine im wilden, freien ;Leben;, im Reich der grossen, weiten Schoepfung, noch oh;HUMA_P3_NoD_1772_UrsprungRAW.txt;HUMA;P3;NoD;1772;1775;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;frei;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
50876;uchte, den Suenden abzusterben und in einem neuen ;Leben; zu wandeln?       Allein, alles das ist bisher be;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;neu;JA;NEIN;KEIN;NEIN;in;u;SG;NA;NA
13360;nd niemand meines Wissens um des Hellers Werth im ;Leben; vervortheilt, und hab an meinem Glauben gehalten,;DRAM_P3_WOD_1781_RaeuberRAW.txt;DRAM;P3;WOD;1781;1785;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
13323;. Das wollt ich eben sagen. Du hast mir in deinem ;Leben; noch keine Wiederrede gegeben, denn du weist gar ;DRAM_P3_WOD_1781_RaeuberRAW.txt;DRAM;P3;WOD;1781;1785;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
12810;reinen Genuss, sondern er wird auch im geselligen ;Leben; nicht weit kommen, und den Mann, der veraechtlich;HUMA_P3_NoD_1788_MenschenRAW.txt;HUMA;P3;NoD;1788;1785;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;gesellig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
27600;ht mehr, und so eine Mutter bekomme ich in meinem ;Leben; nicht wieder.       Ich hab oft gesehen, dass die;NARR_P3_OOD_1789_PeterProschRAW.txt;NARR;P3;OOD;1789;1785;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
52387;ser Mittel findet der Christ in dem wohlthaetigen ;Leben; jenes Geliebten der Gottheit, und in den seligen ;SERM_P3_WOD_1790_StrassburgRAW.txt;SERM;P3;WOD;1790;1795;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;wohltätig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
17249;das Naive.         Es giebt Augenblicke in unserm ;Leben;, so wie der Natur in Pflanzen, Mineralen, Thieren;HUMA_P3_WOD_1795_DichtungRAW.txt;HUMA;P3;WOD;1795;1795;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
14392;Fuße. Fünf Tage vor seinem Ende ward er in seinem ;Leben; zum erstenmale krank, blieb aber bis zum letzten ;koeniglich_stettinische_1796_fin.txt;NEWS;P3;NoD;1796;1795;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;s;SG;NA;NA
29827;ir sollten gar nicht von uns sprechen, bis wir im ;Leben;, unter den Thaten sind. Ja wohl! rief Alabanda fr;NARR_P3_WOD_1797_HyperionRAW.txt;NARR;P3;WOD;1797;1795;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
48424;ichen Umgange, wie auch in gemeinen buergerlichen ;Leben; fuer Wahrheit und Liebe gewesen bin.       Es ist;SERM_P3_NoD_1798_LetztePredigtRAW.txt;SERM;P3;NoD;1798;1795;1770-1800;NA;Leben;NEIN;NEIN;JA;JA;bürgerlich;JA;NEIN;KEIN;NEIN;in;KEIN;PL;NA;NA
36872;zaro und andern Unglueks Bruedern im Ungemach und ;Leiden;"/ und verlasse dich darauff/ dass diese Tr&#367;bs";SERM_P1_NoD_1666_ErbteilRAW.txt;SERM;P1;NoD;1666;1665;1650-1680;NA;Leiden;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
49024;des Suendendienstes sowol hier schon, in allerley ;Leiden; und Plagen, Truebsalen, schweren Zuechtigungen un;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Leiden;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;s;PL;NA;NA
10057;e Dich! sag' ich nichts. Ich waelze mich Jahre im ;Leiden;, und kann mich nicht aufrichten. Guelfo. Rette mi;DRAM_P3_NoD_1776_ZwillingeRAW.txt;DRAM;P3;NoD;1776;1775;1770-1800;NA;Leiden;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12381;er in einen Tag/ wann der Inquisitus immerfort im ;Laugnen; verharrete/ fortgelassen werde.       §. 10. Nach;LEGA_P2_WOD_1711_HalsGerichtRAW.txt;LEGA;P2;WOD;1711;1715;1710-1740;NA;Leugnen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
7054;.       Ere. Tugend und Bestaendigkeit koennen im ;Lieben; alles gewaertig seyn.       Cas. Zuletzt wende ic;DRAM_P2_OOD_1725_VenceslaoRAW.txt;DRAM;P2;OOD;1725;1725;1710-1740;NA;Lieben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
7153;rlaubniss aussenbleibet/ zu spaet kommet/ oder im ;Marchiren;/ oder auf der Parade Muthwillen veruebet/ der sol;LEGA_P2_NoD_1700_BraunschweigRAW.txt;LEGA;P2;NoD;1700;1705;1680-1710;NA;Marschieren;NEIN;NEIN;NA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
9366;rdern,] VI. Wo sich auf dem Muster-Platz, oder im ;Marchiren; ein oder anderer fuende, so eine hoehere Befoldun;LEGA_P2_OMD_1723_JurisMilitarisRAW.txt;LEGA;P2;OMD;1723;1725;1710-1740;NA;Marschieren;NEIN;NEIN;NA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
25601;y ist, so koemmt doch (von dem Irthum, welcher im ;Messen; kan begangen werden, nichts zu gedencken) noch ei;SCIE_P2_NoD_1734_BarometerRAW.txt;SCIE;P2;NoD;1734;1735;1710-1740;NA;Messen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
17717;ey dem Innhalt des die zeitherige Missbraeuche im ;Messen; abstellenden Â§. 6. lediglich, und des dagegen vo;LEGA_P3_WMD_1772_RegimentsVerfassungRAW.txt;LEGA;P3;WMD;1772;1775;1770-1800;NA;Messen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
51139;h dieses widrigklingende Geraeusch in dem ruhigen ;Nachdenken; gestoert, wozu sie gern einige Stunden haetten an;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Nachdenken;NEIN;NEIN;NEIN;JA;ruhig;JA;NEIN;KEIN;NEIN;in;b;SG;NA;nach
1334;lget seyn. Gleichwol hat man in dem Graben in dem ;Nachsetzen;/ und in dem Lager von 7. biß 8000. Türcken- und T;aussfuehrliche_relation_breslau_1683_fin.txt;NEWS;P1;OMD;1683;1685;1680-1710;NA;Nachsetzen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;nach
23204;en.       Etliche Stunden hatten sie allbereit im ;Nachsetzen; zuruck geleget/ als sie in einem Dorff Nachricht ;NARR_P2_WMD_1716_FleurieRAW.txt;NARR;P2;WMD;1716;1715;1710-1740;NA;Nachsetzen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;nach
13390;d das aeusserste Ungluek! Ich will Wunder thun im ;Peinigen;. Daniel Nach einigem Nachdenken. Ich wills thun, ;DRAM_P3_WOD_1781_RaeuberRAW.txt;DRAM;P3;WOD;1781;1785;1770-1800;NA;Peinigen;NEIN;JA;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
24605;helfen. Der verschwenderische Sohn fuhr in seinem ;Prassen; fort mit seines gleichen, und lachte der Mutter E;NARR_P2_WOD_1744_FabelnRAW.txt;NARR;P2;WOD;1744;1745;1740-1770;NA;Prassen;NEIN;JA;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
21900;en braucht/ decempedator genannt. Sie ist auch im ;rechnen; sehr fuerderlich/ vnd vor andern Rueten richtiger;SCIE_P1_OOD_1665_FeldmessenRAW.txt;SCIE;P1;OOD;1665;1665;1650-1680;NA;Rechnen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
21988;huech/ oder 5760000 Creutzzoll. Wann sich dann im ;rechnen; gar offt zutraegt/ dass man Rueten/ Schuech/ vnnd;SCIE_P1_OOD_1665_FeldmessenRAW.txt;SCIE;P1;OOD;1665;1665;1650-1680;NA;Rechnen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
9379;elcher die Blicke so artig kan wechseln/       Im ;Reden; die Worte so annemlich drechseln/       Dass alle;DRAM_P2_WOD_1748_HoelleRAW.txt;DRAM;P2;WOD;1748;1745;1740-1770;NA;Reden;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
9816; Herr gar nicht wieder. Wenn die Pferde im vollen ;Rennen; waren, so durfte er nur machen: burr! und auf ein;DRAM_P3_NoD_1767_MinnaRAW.txt;DRAM;P3;NoD;1767;1765;1740-1770;NA;Rennen;NEIN;NEIN;JA;JA;voll;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12878;"mit L&#156;wen streiten; und wer ybertrift ihn im ";Ringen;, im Wett-Lauf, in jeder Ybung, die Staerke und Sc;DRAM_P3_WOD_1762_EvanderRAW.txt;DRAM;P3;WOD;1762;1765;1740-1770;NA;Ringen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12966;vandern hier finden. Evander gewinnt in allem, im ;Ringen;, im Wett-Lauf, im Singen, und bey den Maedchen. E;DRAM_P3_WOD_1762_EvanderRAW.txt;DRAM;P3;WOD;1762;1765;1740-1770;NA;Ringen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
37062;Sie doch genug im Glauben/ biss Sie es kriegen im ;Schauen;. Und haben Sie etwas gutes/ haben Sie etwas liebe;SERM_P1_NoD_1677_LeichSermonRAW.txt;SERM;P1;NoD;1677;1675;1650-1680;NA;Schauen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
13685; M.S. (vielleicht Melissantes Secundus) in seinem ;Schreiben; machet zwischen dem Hrn. Steele und einem Seiltän;zeitungen_gelehrten_zuerich_1722_fin.txt;NEWS;P2;zuerich;1722;1725;1710-1740;NA;Schreiben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;in;s;SG;NA;NA
21178;ehreres will hiervon nicht schreiben, weil mir im ;schreiben; die Haende erstarren wollen. Lasset euch innliege;NARR_P2_OMD_1731_SeefahrerRAW.txt;NARR;P2;OMD;1731;1735;1710-1740;NA;Schreiben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
17319; in dem unterm 16. Novembr. 1720. abgelassenen so bekannten allerunterthaenigsten Vorstellungs-;Schreiben; mittelst der Beylage Lit. O. sub rubro: Ursprung ;LEGA_P3_WMD_1756_StaatsArchivRAW.txt;LEGA;P3;WMD;1756;1755;1740-1770;Vorstellungs;Schreiben;NEIN;NEIN;JA;JA;alleruntertänigst;JA;NEIN;KEIN;NEIN;in;b;SG;NA;NA
16031;m beruehmten Herrn Samuel Wilhelm Oetter in einem ;Schreiben; Nachricht gegeben, welches derselbe zu seiner Sam;HUMA_P3_WMD_1777_HomburgRAW.txt;HUMA;P3;WMD;1777;1775;1770-1800;NA;Schreiben;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;u;SG;NA;NA
28384;ed French passage]       Auch in diesem gnaedigen ;Schreiben; giebt der grosse Monarch zu erkennen, wie sehr Er;NARR_P3_WMD_1782_FragmenteRAW.txt;NARR;P3;WMD;1782;1785;1770-1800;NA;Schreiben;NEIN;NEIN;JA;JA;gnädig;JA;NEIN;KEIN;NEIN;in;s;SG;NA;NA
25829;t, die ein warmer Regen aufblaeht und die dann im ;Schwellen; und Steigen allen Pflanzen in ihr die Wurzeln ent;NARR_P3_NoD_1796_SiebenkaesRAW.txt;NARR;P3;NoD;1796;1795;1770-1800;NA;Schwellen;NEIN;JA;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
9674;ner unter ihnen, der sich auf seine Fertigkeit im ;Schwimmen; verlassen, zu seinen Cammeraden gesaget: dafern s;HUMA_P2_WMD_1737_CuriositaetenRAW.txt;HUMA;P2;WMD;1737;1735;1710-1740;NA;Schwimmen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
3260;Ich seh auch Mariamne dorten [Er gesellet sich jm ;singen; zu Alex. und Mar.] Die unser Vatter hatte werth/ ;DRAM_P1_WMD_1668_ChristRuehmendesRAW.txt;DRAM;P1;WMD;1668;1665;1650-1680;NA;Singen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
7649;"eltliche Lieder; und wenn ihr uns ein andermal im ";Singen;" ungestoert lasst; so werdet ihr mir einen Gefalle";DRAM_P2_WMD_1742_BookesbeutelRAW.txt;DRAM;P2;WMD;1742;1745;1740-1770;NA;Singen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12967;der gewinnt in allem, im Ringen, im Wett-Lauf, im ;Singen;, und bey den Maedchen. Evander! du hast schon man;DRAM_P3_WOD_1762_EvanderRAW.txt;DRAM;P3;WOD;1762;1765;1740-1770;NA;Singen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
3243; allerhand Muetwillen/ vnnd vngebuehr im Tantzen/ ;spilen;/ trincken/ etc. (darzu wol auch die alte gewachsn;LEGA_P1_OOD_1659_SchulOrdnungRAW.txt;LEGA;P1;OOD;1659;1655;1650-1680;NA;Spielen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
12319;n/ so haben sich aber mitlerweile unsere Leute im ;Spoliren; der Todten und Plünderung der Bagage/ auch Verwüs;journal_frankfurt_1701_fin.txt;NEWS;P2;WMD;1701;1705;1680-1710;NA;Spolieren;JA;JA;NA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
29585;n Theile nicht ordentlich geschiehet, sondern ins ;Stecken; geraeth, nicht zu gedencken, dass selbst das Hert;SCIE_P2_WMD_1744_SelbstArtztRAW.txt;SCIE;P2;WMD;1744;1745;1740-1770;NA;Stecken;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;in;b;SG;NA;NA
